Company,Type,OpSys,CPU,GPU,Ram,Weight,Touchscreen,ClockSpeed,HDD,SSD,PPI,Price
Asus,Gaming,Windows,Intel,Nvidia,16,2.5,0,2.8,1.0,0.256,192.30769230769232,85248.0
Dell,Notebook,Windows,Intel,Intel,4,1.6,0,2.5,0.5,0.0,152.42857142857142,46620.0
Asus,Gaming,Windows,Intel,Nvidia,16,2.34,0,2.6,1.0,0.256,192.30769230769232,123876.0
Lenovo,Notebook,No,Intel,Intel,8,2.3,0,2.5,0.0,0.256,192.30769230769232,30529.44
Dell,2 in 1 Convertible,Windows,Intel,Intel,8,1.24,1,1.2,0.0,0.256,375.9398496240601,96596.64
Dell,Notebook,Linux,Intel,Intel,4,2.2,0,1.6,0.5,0.0,136.7948717948718,17262.72
HP,Notebook,Windows,AMD,AMD,4,1.86,0,2.5,0.5,0.0,136.7948717948718,21258.72
Lenovo,Notebook,Windows,Intel,Nvidia,6,2.4,0,2.3,0.0,0.128,192.30769230769232,30316.32
Lenovo,Notebook,Windows,Intel,Intel,8,1.9,0,2.3,0.0,0.256,214.28571428571428,57116.16
Dell,Notebook,Windows,Intel,Intel,4,2.2,0,1.6,0.5,0.0,136.7948717948718,23655.7872
Asus,Notebook,Windows,Intel,Intel,4,2.0,0,1.1,1.0,0.0,136.7948717948718,18061.92
Asus,Gaming,Windows,Intel,Nvidia,16,4.0,0,2.6,1.0,0.128,173.41040462427745,101232.0
Dell,Notebook,Windows,Intel,Intel,4,2.29,0,2.0,0.5,0.0,136.7948717948718,26107.2
Lenovo,Notebook,Windows,Intel,AMD,8,2.32,0,2.5,0.0,0.0,192.30769230769232,47685.6
MSI,Gaming,Windows,Intel,Nvidia,8,2.4,0,2.6,1.0,0.128,192.30769230769232,65481.12
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,4,1.8,1,2.3,0.0,0.128,214.28571428571428,44382.7728
Asus,Ultrabook,Windows,Intel,Intel,8,1.2,0,0.9,0.0,0.512,225.56390977443607,38841.12
Dell,Notebook,Windows,Intel,Intel,6,2.3,0,2.4,1.0,0.0,136.7948717948718,24455.52
Acer,Notebook,Linux,Intel,Intel,4,2.4,0,1.6,0.5,0.0,136.7948717948718,15397.92
Dell,Notebook,Windows,Intel,Intel,2,2.2,0,1.6,0.5,0.0,136.7948717948718,20193.12
Lenovo,Notebook,Windows,Intel,Nvidia,8,2.6,0,2.6,1.0,0.0,192.30769230769232,47898.72
HP,Notebook,Windows,AMD,AMD,6,2.04,0,2.9,0.0,0.0,192.30769230769232,29303.4672
Dell,Notebook,Linux,Intel,AMD,8,2.3,0,2.7,1.0,0.0,136.7948717948718,42943.1472
HP,Netbook,Windows,Intel,Intel,2,1.17,0,1.6,0.0,0.0,183.9655172413793,11135.52
Asus,Notebook,Windows,Intel,Nvidia,4,2.2,0,2.5,0.5,0.0,136.7948717948718,38378.6496
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,4,1.8,1,2.5,0.0,0.128,214.28571428571428,33992.64
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,16,1.3,1,2.5,0.0,0.512,375.9398496240601,79866.72
Lenovo,Notebook,Windows,Intel,Intel,2,1.5,0,1.6,0.0,0.0,152.42857142857142,12201.12
HP,Notebook,Windows,Intel,AMD,6,2.19,0,2.5,1.0,0.0,136.7948717948718,40705.92
Asus,Notebook,Windows,Intel,Intel,4,2.2,0,1.6,0.5,0.0,136.7948717948718,19660.32
Asus,Ultrabook,Windows,Intel,Intel,8,1.2,0,0.9,0.0,0.512,225.56390977443607,38841.12
Dell,Notebook,Windows,Intel,Intel,6,2.3,0,2.4,1.0,0.0,136.7948717948718,24455.52
Acer,Notebook,Linux,Intel,Intel,4,2.4,0,1.6,0.5,0.0,136.7948717948718,15397.92
Dell,Notebook,Windows,Intel,Intel,2,2.2,0,1.6,0.5,0.0,136.7948717948718,20193.12
Lenovo,Notebook,Windows,Intel,Nvidia,8,2.6,0,2.6,1.0,0.0,192.30769230769232,47898.72
HP,Notebook,Windows,AMD,AMD,6,2.04,0,2.9,0.0,0.0,192.30769230769232,29303.4672
Dell,Notebook,Linux,Intel,AMD,8,2.3,0,2.7,1.0,0.0,136.7948717948718,42943.1472
HP,Netbook,Windows,Intel,Intel,2,1.17,0,1.6,0.0,0.0,183.9655172413793,11135.52
Asus,Notebook,Windows,Intel,Nvidia,4,2.2,0,2.5,0.5,0.0,136.7948717948718,38378.6496
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,4,1.8,1,2.5,0.0,0.128,214.28571428571428,33992.64
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,16,1.3,1,2.5,0.0,0.512,375.9398496240601,79866.72
Lenovo,Notebook,Windows,Intel,Intel,2,1.5,0,1.6,0.0,0.0,152.42857142857142,12201.12
HP,Notebook,Windows,Intel,AMD,6,2.19,0,2.5,1.0,0.0,136.7948717948718,40705.92
Asus,Notebook,Windows,Intel,Intel,4,2.2,0,1.6,0.5,0.0,136.7948717948718,19660.32
Asus,Ultrabook,Windows,Intel,Intel,8,1.2,0,0.9,0.0,0.512,225.56390977443607,38841.12
Dell,Notebook,Windows,Intel,Intel,6,2.3,0,2.4,1.0,0.0,136.7948717948718,24455.52
Acer,Notebook,Linux,Intel,Intel,4,2.4,0,1.6,0.5,0.0,136.7948717948718,15397.92
Dell,Notebook,Windows,Intel,Intel,2,2.2,0,1.6,0.5,0.0,136.7948717948718,20193.12
Lenovo,Notebook,Windows,Intel,Nvidia,8,2.6,0,2.6,1.0,0.0,192.30769230769232,47898.72
HP,Notebook,Windows,AMD,AMD,6,2.04,0,2.9,0.0,0.0,192.30769230769232,29303.4672
Dell,Notebook,Linux,Intel,AMD,8,2.3,0,2.7,1.0,0.0,136.7948717948718,42943.1472
HP,Netbook,Windows,Intel,Intel,2,1.17,0,1.6,0.0,0.0,183.9655172413793,11135.52
Asus,Notebook,Windows,Intel,Nvidia,4,2.2,0,2.5,0.5,0.0,136.7948717948718,38378.6496
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,4,1.8,1,2.5,0.0,0.128,214.28571428571428,33992.64
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,16,1.3,1,2.5,0.0,0.512,375.9398496240601,79866.72
Lenovo,Notebook,Windows,Intel,Intel,2,1.5,0,1.6,0.0,0.0,152.42857142857142,12201.12
HP,Notebook,Windows,Intel,AMD,6,2.19,0,2.5,1.0,0.0,136.7948717948718,40705.92
Asus,Notebook,Windows,Intel,Intel,4,2.2,0,1.6,0.5,0.0,136.7948717948718,19660.32
